state, lat, lon
 "Michigan", 42.74478289, -84.62863505
 "Illinois", 41.74942338, -88.01631331
 "Pennsylvania", 40.40656857, -79.91766214
 "Pennsylvania", 40.1158409, -76.2956238
 "Georgia", 32.54446302, -82.95091504
 "Ohio", 40.1152, -83.0091
 "Florida", 28.41874652, -81.58116128
 "Florida", 28.05759039, -82.43543726
 "New Jersey", 39.44687991, -74.62703405
 "Virginia", 37.0854523, -76.47235267
 "Maryland", 39.40087643, -76.60039186
 "New York", 40.78679465, -73.97763963
 "Virginia", 37.27915666, -76.74132458
 "Massachusetts", 42.77538825, -71.11672713
 "New York", 40.756609, -73.986359
 "New York", 40.56703286, -74.1096823
 "Pennsylvania", 40.40540186, -75.5017172
 "Mississippi", 34.96524312, -89.87532102
 "New York", 40.75703458, -73.98905285
 "Pennsylvania", 40.43897374, -80.14660478
 "Tennessee", 35.943633, -86.824025
 "New Jersey", 39.38648886, -74.55460985
 "Massachusetts", 42.55257447, -70.94090939
 "Georgia", 34.06246809, -84.4230546
 "Illinois", 42.24391927, -87.94900533
 "Illinois", 41.75391085, -87.73321491
 "Illinois", 41.97389676, -87.65301799
 "Massachusetts", 42.48123182, -71.21872144
 "Florida", 30.32674243, -81.55465346
 "New York", 40.91209639, -73.77950412
 "Michigan", 42.32113642, -83.42952669
 "Wisconsin", 43.16958364, -89.27230239
 "Georgia", 33.96935195, -84.0185677
 "Maryland", 38.67609165, -76.87298283
 "Kentucky", 38.22247435, -85.53118584
 "New Jersey", 40.92575239, -73.99672187
 "Virginia", 38.8670667, -77.36724146
 "New York", 40.74097362, -73.78434062
 "New York", 40.69053286, -73.99216772
 "Delaware", 39.68090732, -75.65102469
 "Virginia", 36.84924458, -76.28844933
 "Ohio", 39.31971, -84.42158264
 "New York", 40.7031097, -73.7993774
 "Illinois", 41.8693531, -87.63275743
 "Virginia", 37.51401451, -77.68999805
 "South Carolina", 34.84033025, -82.3612833
 "New Jersey", 40.808112, -73.988122
 "North Carolina", 36.17394863, -80.27399639
 "Alabama", 34.71862741, -86.67361945
 "New Jersey", 40.86169174, -74.00724292
 "New York", 40.73135645, -73.9886713
 "New York", 40.74097362, -73.78434062
 "Pennsylvania", 39.90754764, -79.74697928
 "Maryland", 39.33625648, -76.40438054
 "New Jersey", 40.82858596, -74.14026976
 "Puerto Rico", 18.40849873, -66.10521715
 "Tennessee", 35.15463725, -89.79281971
 "Puerto Rico", 18.40849873, -66.10521715
 "Pennsylvania", 40.11623303, -75.28216816
 "Illinois", 41.90850998, -87.64697796
 "Florida", 26.20705453, -80.14842312
 "Florida", 26.3767, -80.11265
 "New Hampshire", 42.72331345, -71.31904966
 "New York", 40.78679465, -73.97763963
 "South Carolina", 34.03312475, -81.09146943
 "Florida", 28.66654766, -81.38066769
 "Florida", 30.47602156, -84.28868651
 "Georgia", 33.85286023, -84.36265647
 "Pennsylvania", 40.31970548, -76.57022293
 "Connecticut", 41.54959196, -73.02604392
 "Florida", 28.41529704, -81.58061202
 "North Carolina", 35.87181055, -78.71660508
 "Massachusetts", 41.284729, -70.0978317
 "New Hampshire", 42.90058421, -71.33276939
 "Pennsylvania", 40.08380132, -74.96173382
 "Illinois", 42.22708066, -88.29446731
 "New York", 40.58615069, -73.92992048
 "Florida", 28.41423027, -81.5805232
 "Florida", 30.1782093, -82.67897034
 "Georgia", 31.621859, -84.206461
 "North Carolina", 35.90500004, -78.94622727
 "Florida", 26.15506342, -80.32221444
 "New York", 40.7207559, -74.0007613
 "Florida", 28.37147722, -81.51747011
 "Georgia", 34.01545866, -84.57181844
 "Ohio", 39.99405433, -83.00612926
 "Puerto Rico", 18.48058591, -66.76214576
 "Virginia", 37.21205521, -80.40131151
 "New York", 40.71490258, -74.01536642
 "Michigan", 42.9322622, -85.36356206
 "Florida", 28.37006187, -81.52034279
 "Illinois", 41.83155678, -88.09685689
 "New York", 40.74276196, -73.97692323
 "Ohio", 39.50032585, -84.37221797
 "Pennsylvania", 40.07426944, -74.96772918
 "Georgia", 34.25015067, -84.48038836
 "Georgia", 34.15519519, -84.17746067
 "New York", 40.72077232, -73.84349427
 "Massachusetts", 42.22983611, -71.17614985
 "Kentucky", 37.95293179, -84.52811264
 "Illinois", 41.92134177, -87.66557265
 "Tennessee", 36.07512263, -86.9235395
 "Ohio", 41.06444023, -83.66735909
 "New York", 42.99308499, -78.80433619
 "Indiana", 41.6352196, -84.9997635
 "Maryland", 39.11591053, -77.19792366
 "Indiana", 39.9568253, -86.1175461
 "Illinois", 40.6914466, -89.4823237
 "Massachusetts", 42.3948212, -71.07991079
 "Illinois", 41.9297718, -87.7088448
 "Illinois", 38.78315, -89.95614
 "Florida", 28.54918845, -81.7052741
 "New York", 40.74276196, -73.97692323
 "Illinois", 41.88892607, -87.80157211
 "Maryland", 39.49926897, -76.65588493
 "North Carolina", 36.17394863, -80.27399639
 "New York", 40.75703458, -73.98905285
 "Ohio", 40.03050566, -83.11341971
 "Maryland", 39.401835, -76.600717
 "New York", 40.77850629, -73.55599935
 "Michigan", 42.4905014, -83.1425171
 "Virginia", 37.5068512, -77.6194534
 "Virginia", 36.80165651, -76.17451072
 "Florida", 26.4841553, -81.7912185
 "Pennsylvania", 40.31970548, -76.57022293
 "Florida", 26.45659058, -80.18903489
 "Pennsylvania", 40.33665713, -75.93373879
 "Illinois", 41.8693531, -87.63275743
 "New York", 40.78679465, -73.97763963
 "South Carolina", 34.83291444, -82.30670224
 "South Carolina", 34.94475958, -80.97841147
 "New Jersey", 40.42322029, -74.38310777
 "Illinois", 42.04981044, -87.83853702
 "Vermont", 44.53681446, -73.25148452
 "Florida", 28.36981155, -81.52129728
 "North Carolina", 35.48498858, -82.55787385
 "Virginia", 38.93098, -77.24594
 "New York", 42.48417595, -76.49199642
 "Maryland", 39.1403236, -76.6029434
 "Ohio", 39.0469513, -84.2481995
 "New Jersey", 40.62063151, -74.24568757
 "Maryland", 38.80578707, -76.98038428
 "Michigan", 42.31801879, -83.22423577
 "Tennessee", 35.8999274, -84.15581078
 "Tennessee", 35.8999274, -84.15581078
 "Maryland", 39.0927544, -76.8561401
 "Massachusetts", 42.3948212, -71.07991079
 "North Carolina", 36.1739854, -80.273954
 "Georgia", 33.64052023, -84.43537131
 "Virginia", 38.77199748, -77.138342
 "Virginia", 38.91774586, -77.21980512
 "Virginia", 38.91774586, -77.21980512
 "Indiana", 38.00289, -87.59214
 "District of Columbia", 38.89881532, -77.02123717
 "Massachusetts", 41.284729, -70.0978317
 "New York", 40.77904033, -73.95401565
 "New York", 40.76555676, -73.30614232
 "Georgia", 33.77501672, -84.38060884
 "Michigan", 42.22750047, -83.68127346
 "New York", 41.09527946, -74.01607555
 "Georgia", 33.77501672, -84.38060884
 "Florida", 28.5519923, -81.2014453
 "New York", 40.86689344, -73.82531036
 "Maryland", 39.03426644, -76.6874899
 "Alabama", 30.6518803, -88.1190567
 "Virginia", 37.0617526, -76.42433167
 "Michigan", 42.74478289, -84.62863505
 "Florida", 28.36981155, -81.52129728
 "Florida", 28.5335, -81.3758
 "New York", 40.75703458, -73.98905285
 "Wisconsin", 43.18634158, -88.13434124
 "Illinois", 41.8473784, -87.80997634
 "Virginia", 36.82851, -76.41219
 "Kentucky", 38.20547946, -85.7059743
 "Virginia", 37.0617526, -76.42433167
 "Florida", 25.77754325, -80.18592998
 "Florida", 25.77754325, -80.18592998
 "Georgia", 33.72789706, -84.74418744
 "Indiana", 39.90933464, -86.21980759
 "Kentucky", 38.04717196, -83.93793264
 "Virginia", 37.28851327, -76.72470964
 "New York", 41.23500412, -74.379036
 "Kentucky", 37.03729936, -84.62988577
 "New York", 40.74097362, -73.78434062
 "Florida", 28.39727975, -82.19494972
 "Virginia", 37.0617526, -76.42433167
 "Florida", 28.41860742, -81.58121246
 "Ohio", 40.14660968, -82.98628092
 "Florida", 28.47015304, -81.44705603
 "New Jersey", 40.90929336, -74.55793644
 "New Jersey", 40.88804734, -74.25089674
 "Virginia", 37.0617526, -76.42433167
 "Pennsylvania", 40.76775, -75.5665999
 "New York", 42.95266774, -78.87672856
 "Massachusetts", 42.11247853, -71.54766798
 "New York", 40.9659823, -73.857253
 "Maryland", 39.15668728, -76.72486782
 "New York", 43.025302, -77.4451359
 "Georgia", 33.4666, -84.21039
 "Florida", 28.41529704, -81.58061202
 "Florida", 28.37145599, -81.51755949
 "New York", 40.80991152, -73.95189285
 "Georgia", 33.4811616, -82.1302276
 "New York", 43.19777778, -78.5725
 "New York", 40.74276196, -73.97692323
 "Florida", 26.70918, -80.05624
 "Delaware", 39.68090732, -75.65102469
 "Massachusetts", 42.39128198, -71.13820732
 "Florida", 28.41720882, -81.58115179
 "Kentucky", 38.07847, -84.59305
 "Florida", 28.35592086, -81.58962481
 "Florida", 28.35592086, -81.58962481
 "Florida", 28.35592086, -81.58962481
 "Florida", 28.87939057, -82.47521823
 "New York", 40.76916667, -73.96555556
 "Michigan", 42.20678, -84.55506
 "Virginia", 37.0617526, -76.42433167
 "Florida", 28.37144918, -81.51759267
 "New York", 40.74276196, -73.97692323
 "Florida", 28.37144918, -81.51759267
 "Ohio", 41.4808046, -83.97914886
 "Massachusetts", 42.36692947, -71.07498114
 "Wisconsin", 43.17365691, -88.13298254
 "Virginia", 37.0617526, -76.42433167
 "Georgia", 33.98113345, -84.07822834
 "Florida", 28.37144918, -81.51759267
 "New Jersey", 40.65971171, -74.16899504
 "Georgia", 30.79087842, -81.56578622
 "Florida", 28.41535157, -81.58063007
 "Virginia", 38.83045654, -77.4353691
 "Florida", 27.23399036, -82.49262698
 "Pennsylvania", 41.40624775, -75.65695771
 "Florida", 28.41535157, -81.58063007
 "Georgia", 33.8706753, -84.27692959
 "Florida", 28.03307421, -82.54258827
 "New Jersey", 40.88804734, -74.25089674
 "Tennessee", 35.75805038, -83.92108365
 "Florida", 28.37144918, -81.51759267
 "Indiana", 39.05929, -86.5420199
 "Florida", 28.37144918, -81.51759267
 "Maryland", 39.16033107, -76.72409534
 "Virginia", 37.0617526, -76.42433167
 "Florida", 28.41535157, -81.58063007
 "Kentucky", 38.02524411, -84.42024244
 "Georgia", 34.18126836, -84.12947499
 "North Carolina", 36.0799, -79.8194
 "Florida", 28.33435608, -81.48227789
 "Wisconsin", 42.91304774, -87.9341197
 "Florida", 28.53683074, -82.22893106
 "Florida", 25.70519148, -80.28632641
 "Massachusetts", 42.35323182, -71.06381251
 "New Hampshire", 43.03565053, -70.78432677
 "Florida", 25.70519148, -80.28632641
 "New York", 40.86924249, -73.89391948
